id,_record_active,Org Name,Org ABN,Org Main Phone,Org Website,Org Industry,Org Addr Street 1,Org Addr Street 2,Org Addr Suburb,Org Addr State,Org Addr PC,Org Addr Country,Org Addr Postal Street 1,Org Addr Postal Street 2,Org Addr Postal Suburb,Org Addr Postal State,Org Addr Postal PC,Org Addr Postal Country,Org Addr for Invoice,Org Group Status,Org Group Parent,Org Group Parent ID,Org ActiveStatus,Org Business Search Words
715,1,Lyon Conveyancing Pty Ld,,08-8265-2900,,Conveyancer,163 Kesters Road,,Para Hills,SA,5096,Australia,163 Kesters Road,,Para Hills,SA,5096,Australia,,,,,Active,
716,1,M + K Lawyers,,02-8298-9583,http://www.mk.com.au,Professional services,Level 21,20 Bond Street,Sydney,NSW,2000,Australia,Level 21,20 Bond Street,Sydney,NSW,2000,Australia,,,,,Active,
717,1,Macbride Hinton,,,,Professional services,,,Sydney,NSW,2000,Australia,,,Sydney,NSW,2000,Australia,,,,,Active,
718,1,MacKellars Lawyers,,13-0012-4454,www.mackellarslawyers.com.au,Professional services,Level 6,70 Pitt Street,Sydney,NSW,2000,Australia,Level 6,70 Pitt Street,Sydney,NSW,2000,Australia,,,,,Active,
719,1,Mackenzie Thomas,,02-8220-8561,www.mtlaw.com.au,Professional services,Level 5,44 Pitt Street,Sydney,NSW,2000,Australia,Level 5,44 Pitt Street,Sydney,NSW,2000,Australia,,,,,Active,
720,1,Macks Hall Clifton,,08-8203-2800,www.mhcpartners.com.au,Professional services,Level 10,26 Flinders Street,Adelaide,SA,5000,Australia,Level 10,26 Flinders Street,Adelaide,SA,5000,Australia,,,,,Inactive,
721,1,Macquarie Bank,,,,Bank,,,,,,,,,,,,,,,,,Active,
722,1,Macquarie Corporate Cars,,,,Retailing,PO Box 500,,Mascot,NSW,1460,Australia,PO Box 500,,Mascot,NSW,1460,Australia,,,,,Active,
723,1,Macquarie Private Wealth,,08-8203-0348,www.macquarieprivatewealth.com.au,Financial services,Level 2,151 Pirie Street,Adelaide,SA,5000,Australia,Level 2,151 Pirie Street,Adelaide,SA,5000,Australia,,,,,Active,
724,1,Macquarie University,,,,Education/ training provider,,,,,,,,,,,,,,,,,Active,
725,1,Maddern Financial,,,,Financial services,,,,,,,,,,,,,,,,,Active,
726,1,Maddocks,,,,Professional services,,,,,,,,,,,,,,,,,Active,
727,1,Madigan Accounting & Advisory,,08-8363-7749,,Professional services,27 Beulah Road,,Norwood,SA,5067,Australia,27 Beulah Road,,Norwood,SA,5067,Australia,,,,,Active,
728,1,Madigan Architecture,,08-8331-1824,www.madigan-architecture.com,Building and construction,PO Box 4042,,Norwood,SA,5067,Australia,PO Box 4042,,Norwood,SA,5067,Australia,,,,,Active,
729,1,Madsen Rowley,,,,Professional services,53 Wright Street,,Adelaide,SA,5000,Australia,53 Wright Street,,Adelaide,SA,5000,Australia,,,,,Active,
730,1,Magellan Financial Group,,,,Financial services,,,,,,,,,,,,,,,,,Active,
731,1,Mainsbridge Pty Ltd,,,,Professional services,89 Manning Road,,Double Bay,NSW,2025,Australia,89 Manning Road,,Double Bay,NSW,2025,Australia,,,,,Active,
732,1,Mainsheet,,,,Professional services,,,,,,,,,,,,,,,,,Active,
733,1,Maitland Group,,(44) 16-2463-0027,www.maitlandgroup.com,Professional services,PO Box 75,,Douglas,Isle of Man,IM99 1EP,British Isles,PO Box 75,,Douglas,Isle of Man,IM99 1EP,British Isles,,,,,Active,
734,1,Major May & Associates,,08-8331-0422,http://www.majormay.com.au/index.html,Financial services,196 Magill Road,,Norwood,SA,5067,Australia,196 Magill Road,,Norwood,SA,5067,Australia,,,,,Active,
735,1,"Mallesons, Melbourne",,03-9643-4089,,Professional services,,,,,,,,,,,,,,,,,Active,
736,1,managemenTeam,,,,Professional services,,,,,,,,,,,,,,,,,Active,
737,1,Manos Partners,,08-8212-8858,www.manospartners.com.au,Financial services,240 Currie Street,,Adelaide,SA,5000,Australia,240 Currie Street,,Adelaide,SA,5000,Australia,,,,,Active,
738,1,Manroth Finance Pty Ltd,,,,Financial services,Level 16,309 Kent Street,Sydney,NSW,2000,Australia,Level 16,309 Kent Street,Sydney,NSW,2000,Australia,,,,,Active,
739,1,Maria Cavallaro & Co,,02-8833-4799,www.mariacavallaro.com.au,Financial services,"Suite 6, Level 1",32-34 Ross Street,North Parramatta,NSW,2151,Australia,"Suite 6, Level 1",32-34 Ross Street,North Parramatta,NSW,2151,Australia,,,,,Active,
741,1,Mario Minuzzo Builders,,08-8362-9222,,Building and construction,298 Payneham Road,,Payneham,SA,5070,Australia,298 Payneham Road,,Payneham,SA,5070,Australia,,,,,Active,
742,1,Mark Thompson Advisory Services,,08-8362-2155,,Professional services,Level 1,18 Dequetteville Terrace,Kent Town,SA,5067,Australia,Level 1,18 Dequetteville Terrace,Kent Town,SA,5067,Australia,,,,,Active,
743,1,Market One Professional Services,,08-8367-0691,,Professional services,183 Melbourne Street,,North Adelaide,SA,5006,Australia,183 Melbourne Street,,North Adelaide,SA,5006,Australia,,,,,Active,
744,1,Marshall Conveyancing,,08-8373-7575,,Conveyancer,2 Lydia Street,,Plympton,SA,5038,Australia,2 Lydia Street,,Plympton,SA,5038,Australia,,,,,Active,
745,1,Martin Place Securities Pty Limited,,02-9222-9111,www.mpsecurities.com.au,Financial services,Level 3,14 Martin Place,Sydney,NSW,2000,Australia,Level 3,14 Martin Place,Sydney,NSW,2000,Australia,,,,,Active,
746,1,Martindale Property Group,,,,Real estate/ property developer,Medindie House,1 Northcote Terrace,Medindie,SA,5081,Australia,Medindie House,1 Northcote Terrace,Medindie,SA,5081,Australia,,,,,Active,
747,1,Martini & Associates,,08-8130-3131,,Financial services,Level 7,19 North Terrace,Hackney,SA,5069,Australia,Level 7,19 North Terrace,Hackney,SA,5069,Australia,,,,,Active,
748,1,Martins Integrated,,08-8130-2777,www.martinsintegrated.com,Marketing,46 Magill Road,,Norwood,SA,5067,Australia,46 Magill Road,,Norwood,SA,5067,Australia,,,,,Active,
749,1,Mason Westover Homburg,,08-8569-1002,www.mwrh.com.au,Conveyancer,4 First Street,,Murray Bridge,SA,5253,Australia,4 First Street,,Murray Bridge,SA,5253,Australia,,,,,Active,
750,1,Massena,,,,Wine and viticulture,,,,,,,,,,,,,,,,,Active,
751,1,MASTEC Australia Pty Ltd,,08-8444-2100,,Manufacturing,25 Temple Court,,Ottoway,SA,5013,Australia,25 Temple Court,,Ottoway,SA,5013,Australia,,,,,Active,
753,1,Matthew White & Associates,,08-8431-7444,,Financial services,PO Box 62,,Stepney,SA,5069,Australia,PO Box 62,,Stepney,SA,5069,Australia,,,,,Active,
754,1,Mawson International Pty Ltd,,08-8342-2400,,Farming and agriculture,PO Box 1225,,Walkerville,SA,5081,Australia,PO Box 1225,,Walkerville,SA,5081,Australia,,,,,Active,
755,1,Max Harris & Associates,,08-8364-3866,,Financial services,PO Box 261,,Kent Town,SA,5071,Australia,PO Box 261,,Kent Town,SA,5071,Australia,,,,,Active,
756,1,Maximum Media,,,,Entertainment,,,,,,,,,,,,,,,,,Active,
757,1,Maxton Fox Furniture Systems,,02-9692-0033,www.maxtonfox.com.au,Manufacturing,87 Bay Street,,Glebe,NSW,2037,Australia,87 Bay Street,,Glebe,NSW,2037,Australia,,,,,Active,
758,1,Mazda Paradise Motors,,08-8337-3377,www.paradisemotors.com.au,Car dealer/ rental,738 Lower North East Road,,Paradise,SA,5075,Australia,738 Lower North East Road,,Paradise,SA,5075,Australia,,,,,Active,
759,1,MBP Legal,,02-9220-9620,www.mbplegal.com.au,Professional services,,,,NSW,2000,,,,,NSW,2000,,,,,,Active,
760,1,MBS Meguid Business Services Pty Ltd,,,,Professional services,PO Box A62,,Enfield South,NSW,2133,Australia,PO Box A62,,Enfield South,NSW,2133,Australia,,,,,Active,
761,1,MC Accounting & Business Development Pty Ltd,,08-8363-7488,,Professional services,92 Rundle Street,,Kent Town,SA,5067,Australia,92 Rundle Street,,Kent Town,SA,5067,Australia,,,,,Active,
762,1,McArthur Express,,02-9624-9555,,Transport and logistics,1 Powers Road,,Seven Hills,NSW,2147,Australia,1 Powers Road,,Seven Hills,NSW,2147,Australia,,,,,Active,
763,1,McCarthy Advisory Pty Ltd,,,,Professional services,65 Unley Road,,Parkside,SA,5063,Australia,65 Unley Road,,Parkside,SA,5063,Australia,,,,,Active,
764,1,McCormack Accounting,,,,Professional services,"Level 3, 29 King William Street",,Adelaide,SA,5000,Australia,"Level 3, 29 King William Street",,Adelaide,SA,5000,Australia,Street,Parent,McCormack Accounting,764,Active,
765,1,McCormack Reynolds,,,www.mccormackreynolds.com.au,Financial services,55 Jerningham Street,,North Adelaide,SA,5006,Australia,55 Jerningham Street,,North Adelaide,SA,5006,Australia,,,,,Active,
766,1,McCullough & Co,,08-8172-0600,,Financial services,PO Box 170,,Unley,SA,5061,Australia,PO Box 170,,Unley,SA,5061,Australia,,,,,Active,
767,1,McDonald Ross,,02-9262-5566,,Financial services,Level 14,37 York Street,Sydney,NSW,2000,Australia,Level 14,37 York Street,Sydney,NSW,2000,Australia,,,,,Active,
768,1,MCG,,03-5977-4296,,Entertainment,,,,,3000,,,,,,3000,,,,,,Active,
769,1,McGrath Real Estate Group - Bayside,,08-8350-4242,,Real estate/ property developer,42 Brighton Road,,Glenelg,SA,5045,Australia,42 Brighton Road,,Glenelg,SA,5045,Australia,,,,,Active,
770,1,McGrathNicol,,08-8468-3705,mcgrathnicol.com,Professional services,Level 26,91 King William Street,Adelaide,SA,5000,,Level 26,91 King William Street,Adelaide,SA,5000,,Street,,,,Active,
771,1,McKinnon & Penny,,08-9221-1222,,Conveyancer,201 Adelaide Terrace,,East Perth,WA,6004,Australia,201 Adelaide Terrace,,East Perth,WA,6004,Australia,,,,,Active,
772,1,Media Agility,,,,Marketing,,,,,,,,,,,,,,,,,Active,
773,1,Medico Legal Specialists Pty Ltd,,,,Professional services,PO Box H357,,Australia Square,NSW,1215,Australia,PO Box H357,,Australia Square,NSW,1215,Australia,,,,,Active,
774,1,Meertens,,08-8418-8900,www.meertens.com.au,Financial services,GPO Bozx 218,,Adelaide,SA,5001,Australia,GPO Bozx 218,,Adelaide,SA,5001,Australia,,,,,Active,
775,1,Mega Air SA Pty Ltd,,08-8297-1066,www.megaair.com.au,Retailing,Home Ideas Centre,113 Anzac Highway,Ashford,SA,5035,Australia,Home Ideas Centre,113 Anzac Highway,Ashford,SA,5035,Australia,Street,Parent,Mega Air SA Pty Ltd,775,Active,Air-conditioning retailing
776,1,Meister Mertiris Lawyers,,,,Professional services,,,,SA,5000,,,,,SA,5000,,,,,,Active,
778,1,Melbourne Law School,,03-8344-8921,,Education/ training provider,The University of,,Melbourne,VIC,3000,Australia,The University of,,Melbourne,VIC,3000,Australia,,,,,Active,
779,1,Mellor Olsson,,08-8414-3442,www.mellorolsson.com.au,Professional services,Level 5,80 King William Street,Adelaide,SA,5000,Australia,Level 5,80 King William Street,Adelaide,SA,5000,Australia,Postal,,,,Active,
780,1,Menicon Co Ltd,,,,Medical and related services,,,,,,,,,,,,,,,,,Active,
781,1,Menitec Pty Ltd,,,,Medical and related services,Unit 2,13-23 Unley Road,Parkside,SA,5063,Australia,Unit 2,13-23 Unley Road,Parkside,SA,5063,Australia,,,,,Active,
782,1,Mentum,,02-8090-4306,www.mentum.com.au,Professional services,Level 2 285 George Street,,Sydney,NSW,2000,Australia,Level 2 285 George Street,,Sydney,NSW,2000,Australia,,,,,Active,
783,1,Mercedes-Benz,,08-8152-5000,www.mbadelaide.com.au,Car dealer/ rental,20 Sir Donald Bradman Drive,,Mile End,SA,5031,Australia,20 Sir Donald Bradman Drive,,Mile End,SA,5031,Australia,,,,,Active,
784,1,Merchant Accounting Partners Pty Ltd,,08-8212-5866,,Financial services,193 West Terrace,,Adelaide,SA,5000,Australia,PO Box 12262,,STURT STREET,SA,5000,Australia,Postal,,,,Active,
785,1,Metamorphic International,,,,*,,,,,,,,,,,,,,,,,Active,
786,1,Metro Mini Bus Pty Ltd,,08-8983-0577,,Transport and logistics,PO Box 3856,,Palmerston,NT,831,Australia,PO Box 3856,,Palmerston,NT,831,Australia,,,,,Active,
787,1,Metro Property Development Pty Ltd,,,,Real estate/ property developer,Level 28,123 Eagle Street,Brisbane,QLD,4000,Australia,Level 28,123 Eagle Street,Brisbane,QLD,4000,Australia,,,,,Active,
788,1,Meundros Pty Ltd ATF the Meundros Super Fund,,,,Super Fund,86 Dilke Road,,Padstow Heights,NSW,2211,Australia,86 Dilke Road,,Padstow Heights,NSW,2211,Australia,,,,,Active,
789,1,MGB Public Accountants,,02-9728-3344,,Financial services,"Suite 1, Level 1, Garden Court",360-362 The Horsley Drive,Fairfield,NSW,2165,Australia,"Suite 1, Level 1, Garden Court",360-362 The Horsley Drive,Fairfield,NSW,2165,Australia,,,,,Active,
790,1,MGI Sydney,,02-9230-9200,,Financial services,Level 5,,Sydney,NSW,2000,Australia,Level 5,,Sydney,NSW,2000,Australia,,,,,Active,
791,1,MGM Wireless Ltd,,08-8104-9508,www.mgmwireless.com,Telco,The Parks Suite 13,154 Fullarton Road,Rose Park,SA,5067,Australia,The Parks Suite 13,154 Fullarton Road,Rose Park,SA,5067,Australia,,,,,Active,
792,1,MHM,,08-8291-0300,www.mhm.com.au,*,121 Greenhill Road,,Unley,SA,5061,Australia,121 Greenhill Road,,Unley,SA,5061,Australia,,,,,Active,
793,1,MIA Services,,02-9712-0801,,Professional services,,,,NSW,2000,,,,,NSW,2000,,,,,,Active,
794,1,Michael Corigliano Chartered Accountants,,08-8201-8920,,Financial services,38 Greenhill Road,,Wayville,SA,5034,Australia,38 Greenhill Road,,Wayville,SA,5034,Australia,,,,,Active,
795,1,Millar Partners,,,,Financial services,,,Sydney,NSW,2000,Australia,,,Sydney,NSW,2000,Australia,,,,,Active,
796,1,Millpaca,,02-4464-1728,,Farming and agriculture,Mill Creek,286 Tindalls Lane,Berry,NSW,2535,Australia,Mill Creek,286 Tindalls Lane,Berry,NSW,2535,Australia,,,,,Active,
797,1,Minarelli Legal,,08-8361-2333,http://www.minlegal.com/,Professional services,37E Dulwich Avenue,,Dulwich,SA,5065,Australia,37E Dulwich Avenue,,Dulwich,SA,5065,Australia,,,,,Active,
798,1,Minicozzie Legal,,08-8363-2460,,Professional services,PO Box 952,,Kent Town,SA,5071,Australia,PO Box 952,,Kent Town,SA,5071,Australia,,,,,Active,
799,1,Minter Ellison,,08-8233-5556,,Professional services,25 Grenfell Street,,Adelaide,SA,5000,,25 Grenfell Street,,Adelaide,SA,5000,,Street,,,,Active,
800,1,Mitchell Chambers,,08-8212-7583,,Barrister/ chambers,27 Surflen Street,,Adelaide,SA,5000,Australia,27 Surflen Street,,Adelaide,SA,5000,Australia,,,,,Active,
801,1,MLC,,,,Insurance Broker,,,,,,,,,,,,,,,,,Active,
802,1,MLCS Corporate Pty Ltd,,08-8363-7755,www.mlcscorporate.com.au,Financial services,PO Box 2691,,Kent Town,SA,5071,Australia,PO Box 2691,,Kent Town,SA,5071,Australia,,,,,Active,
803,1,Mohyla Architects,,08-8232-0140,,Building and construction,27 Regent Street (North),,Adelaide,SA,5000,Australia,27 Regent Street (North),,Adelaide,SA,5000,Australia,,,,,Active,
805,1,Momentum Group,,03-5221-9133,,Building and construction,Suite 3,72 Gheringhap Street,Geelong,Vic,3220,Australia,Suite 3,72 Gheringhap Street,Geelong,Vic,3220,Australia,,Parent,Momentum Group,805,Active,
806,1,Mondial Assistance,,,,Insurance Broker,,,,,,,,,,,,,,,,,Active,
807,1,Monita Asset Management,,,,Professional services,,,,,,,,,,,,,,,,,Active,
808,1,Moody Rossi & Co,,08-8125-7000,www.moodyrossi.com.au,Professional services,7th Floor,185 Victoria Square,Adelaide,SA,5000,Australia,7th Floor,185 Victoria Square,Adelaide,SA,5000,Australia,,,,,Active,
809,1,Moore Stephens,,08-8205-6200,www.moorestephens.com.au,Financial services,GPO Box 2039,,Adelaide,SA,5001,Australia,GPO Box 2039,,Adelaide,SA,5001,Australia,,,,,Active,
810,1,Moore Stephens Sydney West,,02-9890-1111,www.moorestephens.com.au,Financial services,Level 6,460 Church Street,Parramatta,NSW,2150,Australia,Level 6,460 Church Street,Parramatta,NSW,2150,Australia,,,,,Active,
811,1,Moray & Agnew Lawyers,,,,Professional services,Level 8,440 Collins Street,Melbourne,VIC,3000,Australia,Level 8,440 Collins Street,Melbourne,VIC,3000,Australia,,,,,Active,
812,1,Morningstar,,02-9276-4484,www.morningstar.com,Financial services,Level 36 Australia Square,264 George Street,Sydney,NSW,2000,Australia,Level 36 Australia Square,264 George Street,Sydney,NSW,2000,Australia,,,,,Active,
813,1,Mortimore & Associates,,07-5510-3337,,Professional services,PO Box 5102,,Gold Coast Mail Centre,QLD,9726,Australia,PO Box 5102,,Gold Coast Mail Centre,QLD,9726,Australia,,,,,Active,
814,1,Morton Blacketer,,08-8357-9500,www.mortonblacketer.com.au,Information technology,1st Floor,153 Greenhill Road,Parkside,SA,5063,Australia,1st Floor,153 Greenhill Road,Parkside,SA,5063,Australia,,,,,Active,
815,1,Mott MacDonald,,08-7325-7341,,Engineering,10 Davenport Terrace,,Wayville,SA,5034,Australia,10 Davenport Terrace,,Wayville,SA,5034,Australia,,,,,Active,
816,1,Movie Network CHannels,,02-9433-1002,www.movienetwork.ty,Entertainment,Level 6,39-41 Chandos Street,St Leonards,NSW,2065,Australia,Level 6,39-41 Chandos Street,St Leonards,NSW,2065,Australia,,,,,Active,
817,1,MSI Tilley,,08-8231-5877,www.msitilley.com.au,Financial services,253 Sturt Street,,Adelaide,SA,5000,Australia,253 Sturt Street,,Adelaide,SA,5000,Australia,,,,,Active,
818,1,MT Investments,,,,Financial services,,,,,,,,,,,,,,,,,Active,
819,1,MTB Design,,,,Retailing,,,,,,,,,,,,,,,,,Active,
820,1,MTEM Limited,,13-1466-6404,,Building and construction,40 Sciennes,,Edinburgh,Scotland,EH9 1NJ,UK,40 Sciennes,,Edinburgh,Scotland,EH9 1NJ,UK,,,,,Active,
821,1,Mulberry Street & Company,,,,Financial services,Level 3,105 Pitt Street,Sydney,NSW,2000,Australia,Level 3,105 Pitt Street,Sydney,NSW,2000,Australia,,,,,Active,
822,1,Multifacet,,,,*,,,,NSW,2000,,,,,NSW,2000,,,,,,Active,
823,1,Multirational,,,,Labour hire/ outsourcing,,,,,,,,,,,,,,,,,Active,
824,1,Munro Group HR Management,,02-9906-2588,www.munroselect.com.au,Education/ training provider,Level 1,272 Pacific Highway,Crows Nest,NSW,2065,Australia,Level 1,272 Pacific Highway,Crows Nest,NSW,2065,Australia,,,,,Active,
825,1,Munro Property Group,,08-8364-4747,,Real estate/ property developer,3/136 The Parade,,Norwood,SA,5067,Australia,3/136 The Parade,,Norwood,SA,5067,Australia,,,,,Active,
826,1,Murray Nankivell,,08-8752-1300,www.murraynankivell.com.au,Financial services,PO Box 270,,Bordertown,SA,5268,Australia,PO Box 270,,Bordertown,SA,5268,Australia,,,,,Active,
827,1,"MXB Holdings, LP",,(1) 42-5896-9200,,Financial services,"C/O Otis Canli and Iriki, LLP",625 Market St (4th Floor),San Francisco,CA,94105,United States of America,"C/O Otis Canli and Iriki, LLP",625 Market St (4th Floor),San Francisco,CA,94105,United States of America,,,,,Active,
828,1,My Biz Consulting,,08-8294-1173,www.mybiz.com.au,Professional services,70 Beadnall Terrace,,Glengowrie,SA,5044,Australia,70 Beadnall Terrace,,Glengowrie,SA,5044,Australia,,,,,Active,
829,1,MyBESTOF Photography,,,,Professional services,,,,,,,,,,,,,,,,,Active,
830,1,mybiz.consulting,,08-8331-2001,www.mybiz.com.au,Professional services,Level 2,229 Greenhill Road,Dulwich,SA,5065,Australia,Level 2,229 Greenhill Road,Dulwich,SA,5065,Australia,,,,,Active,
831,1,MyShopping Australia Pty Ltd,,,,Information technology,10/6A Gray Street,,Bondi Junction,NSW,2022,Australia,10/6A Gray Street,,Bondi Junction,NSW,2022,Australia,,Parent,MyShopping Australia Pty Ltd,831,Active,
833,1,N J Papallo Lawyers,,,,Professional services,Level 6,350 Kent Street,Sydney,NSW,2000,Australia,Level 6,350 Kent Street,Sydney,NSW,2000,Australia,,,,,Active,
834,1,N/C Quest Pty Ltd,,40-3628-2106,www.bioagtive.com,Medical and related services,Box 2410,,Pincher Creek,Alberta,T0K 1W0,Canada,Box 2410,,Pincher Creek,Alberta,T0K 1W0,Canada,,,,,Active,
835,1,NAI Harcourts Brock Commercial,,08-8203-1200,www.adl.mcgees.com.au,Real estate/ property developer,2 Hutt Street,,Adelaide,SA,5000,Australia,2 Hutt Street,,Adelaide,SA,5000,Australia,,,,,Active,
837,1,Nashly Pty. Ltd.,,08-8267-4066,,*,PO Box 1088,,Waikerie,SA,5330,Australia,PO Box 1088,,Waikerie,SA,5330,Australia,,,,,Active,
838,1,National Australia Bank Limited,,,,Bank,,,,,,,,,,,,,,,,,Active,
839,1,National Finance Club,,13-0032-7600,www.nationalfinanceclub.com.au,Financial services,Suite 8,240 Currie Street,Adelaide,SA,5000,Australia,Suite 8,240 Currie Street,Adelaide,SA,5000,Australia,,,,,Active,
840,1,National Indigenous Radio Service,,08-8295-8155,,Entertainment,4 Fisk Avenue,,Glengowie,SA,5044,Australia,4 Fisk Avenue,,Glengowie,SA,5044,Australia,,,,,Active,
841,1,NBC Universal,,,,Entertainment,,,,VIC,3000,,,,,VIC,3000,,,Parent,NBC Universal,841,Active,Media
842,1,Negotiators Real Estate,,84106444,www.negotiatorsrealestate.com.au,Real estate/ property developer,Level 7,12 Giles Street,Adelaide,SA,5000,,Level 7,12 Giles Street,Adelaide,SA,5000,,,,,,Active,
843,1,Nerds on Site,,,www.nerdsonsite.com.a,Information technology,,,,,,,,,,,,,,,,,Active,
844,1,netcat,,02-9922-3499,www.netcat.com.au,Information technology,100 Walker Street,,North Sydney,NSW,2060,Australia,100 Walker Street,,North Sydney,NSW,2060,Australia,,,,,Active,
845,1,Netvigator,,,,Information technology,,,,,,,,,,,,,,,,,Active,
846,1,New South Wales Treasury Corporation,,02-9325-9288,www.tcorp.nsw.gov.au,Government (inc Local),Level 22 Governor Phillip Tower,1 Farrer Place,Sydney,NSW,2000,Australia,Level 22 Governor Phillip Tower,1 Farrer Place,Sydney,NSW,2000,Australia,,,,,Active,
847,1,Newealth,,02-9267-2322,www.newealth.com.au,Financial services,Level 10,276 Pitt Street,SYDNEY,NSW,2000,Australia,Level 10,276 Pitt Street,SYDNEY,NSW,2000,Australia,Street,Parent,Newealth,847,Active,
848,1,Nexia Court,,,,Financial services,,,Sydney,NSW,2000,Australia,,,Sydney,NSW,2000,Australia,,,,,Active,
849,1,NGC Electrical,,02-9877-5277,www.ncg.com.au,Building and construction,15 Porter Street,,Ryde,NSW,2112,Australia,15 Porter Street,,Ryde,NSW,2112,Australia,,,,,Active,
850,1,Niche Financial Group,,,,Financial services,Suite 403 Level 4,15 Castlereagh Street,Sydney,NSW,2000,Australia,Suite 403 Level 4,15 Castlereagh Street,Sydney,NSW,2000,Australia,,,,,Active,
