ID,InvoiceID_Fk,Payment Date,Payment Amount,Payment Method
3624,5475,13/03/2018,1304,Credit card
3625,5453,13/03/2018,679,BPAY
3626,5497,13/03/2018,864,BPAY
3627,5367,13/03/2018,240,EFT
3628,4771,13/03/2018,935,BPAY
3629,5446,09/03/2018,5346,Cheque
3630,5180,15/03/2018,5668.5,Credit card
3631,5534,14/03/2018,693,EFT
3632,5534,14/03/2018,693,EFT
3633,5394,09/03/2018,1595,EFT
3634,5494,09/03/2018,2979,EFT
3635,5461,12/03/2018,550,eft
3636,5465,12/03/2018,1320,EFT
3637,5482,13/03/2018,825,EFT
3638,5545,13/03/2018,4620,EFT
3639,5510,13/03/2018,5324,EFT
3640,5400,13/03/2018,4081,EFT
3641,5440,13/03/2018,3311,EFT
3642,5430,13/03/2018,1925,EFT
3643,5399,13/03/2018,5780.5,EFT
3644,5504,13/03/2018,1925,EFT
3645,5468,13/03/2018,1925,EFT
3646,5469,13/03/2018,1925,EFT
3647,5398,13/03/2018,1925,EFT
3648,5466,13/03/2018,577.5,EFT
3649,5503,13/03/2018,1925,EFT
3650,5467,13/03/2018,1925,EFT
3651,5499,13/03/2018,3734.5,EFT
3652,5470,13/03/2018,1925,EFT
3653,5397,13/03/2018,1732.5,EFT
3654,5502,13/03/2018,1925,EFT
3655,5498,13/03/2018,880,EFT
3656,5479,15/03/2018,770,Cheque
3657,5527,15/03/2018,614,Credit card
3658,5525,15/03/2018,1540,EFT
3659,5556,19/03/2018,605,Credit card
3660,3809,16/03/2018,550,EFT
3661,5378,27/02/2018,60,eft
3663,4299,27/02/2018,2733.5,EFT
3664,5281,15/03/2018,1017,EFT
3665,4319,15/03/2018,2356,EFT
3666,5383,15/03/2018,11198.75,EFT
3667,5493,16/03/2018,2640,BPAY
3668,5551,16/03/2018,770,BPAY
3669,5411,19/03/2018,454.5,BPAY
3670,5441,19/03/2018,1304,BPAY
3671,5532,19/03/2018,220,BPAY
3672,5355,20/03/2018,1973,Credit card
3673,5530,20/03/2018,1254,Credit card
3674,5460,20/03/2018,330,Credit card
3675,5445,20/03/2018,32109,BPAY
3676,5501,20/03/2018,3300,BPAY
3677,5555,20/03/2018,760.21,BPAY
3678,5544,19/03/2018,1320,EFT
3679,5560,19/03/2018,1595,EFT
3680,5428,19/03/2018,2805,EFT
3681,5341,19/03/2018,3300,EFT
3682,5463,19/03/2018,7626.3,EFT
3683,5515,19/03/2018,8800,EFT
3684,5287,20/03/2018,55,EFT
3685,5523,19/03/2018,198,EFT
3686,5566,20/03/2018,440,EFT
3687,5576,20/03/2018,2640,EFT
3688,5518,20/03/2018,3124,EFT
3689,5526,20/03/2018,192.5,EFT
3690,5538,20/03/2018,847,EFT
3691,5540,20/03/2018,1925,EFT
3692,5541,20/03/2018,1925,EFT
3693,5542,20/03/2018,1925,EFT
3694,5495,22/03/2018,1100,Cheque
3695,5558,21/03/2018,1430,Cheque
3696,5536,21/03/2018,3300,Cheque
3697,5517,21/03/2018,1444.85,BPAY
3698,5535,22/03/2018,3135,EFT
3699,5407,22/03/2018,3300,EFT
3700,5593,26/03/2018,550,EFT
3701,5533,26/03/2018,2640,EFT
3702,5548,26/03/2018,1474,EFT
3703,5415,26/03/2018,330,EFT
3704,5572,26/03/2018,4590.66,EFT
3705,5462,27/03/2018,880,eft
3706,5514,27/03/2018,880,eft
3707,5531,27/03/2018,2310,eft
3708,5386,28/03/2018,1394,EFT
3709,5423,28/03/2018,16545,EFT
3710,5580,29/03/2018,1727,Cheque
3711,5579,29/03/2018,14197.9,Cheque
3712,5553,29/03/2018,440,EFT
3713,5617,29/03/2018,581.2,EFT
3714,5578,29/03/2018,1705,EFT
3715,5550,02/04/2018,2585,eft
3716,3371,22/03/2018,75,Credit card
3717,3371,29/03/2018,75,Credit card
3718,4034,26/03/2018,500,EFT
3719,4861,04/04/2018,50,BPAY
3720,5591,03/04/2018,899,EFT
3721,5508,03/04/2018,1450,eft
3722,5575,03/04/2018,2420,eft
3723,5613,03/04/2018,3920.8,eft
3724,5568,23/04/2018,1650,BPAY
3725,5590,04/04/2018,2821.5,BPay
3726,5614,05/04/2018,2156,BPAY
3727,3371,06/04/2018,75,Credit card
3728,5543,05/04/2018,4950,EFT
3730,5604,06/04/2018,990,BPay
3731,5629,09/04/2018,1402.5,Credit card
3732,5546,09/04/2018,28270,BPAY
3733,5608,09/04/2018,770,BPAY
3734,4034,06/04/2018,500,EFT
3735,5521,10/04/2018,4158,BPAY
3736,5643,10/04/2018,440,BPAY
3737,5552,11/04/2018,3300,Credit card
3738,5345,10/04/2018,336,EFT
3739,5345,10/04/2018,336,EFT
3740,5547,10/04/2018,2706,EFT
3741,5528,11/04/2018,2112,Credit card
3742,5577,11/04/2018,22047.9,Credit card
3743,4034,11/04/2018,500,Bpay
3744,5632,11/04/2018,2200,bpay
3745,5587,11/04/2018,2200,eft
3746,5630,11/04/2018,2651,eft
3747,5628,10/04/2018,1116.5,eft
3748,5639,11/04/2018,550,EFT
3749,5610,05/04/2018,1760,eft
3750,5557,05/04/2018,6017.25,eft
3751,5572,10/04/2018,4590.66,Cheque
3752,5687,13/04/2018,160,EFT
3753,5554,13/04/2018,220,EFT
3754,5607,13/04/2018,559,EFT
3755,5613,13/04/2018,3920.8,Cheque
3756,5661,16/04/2018,2200,EFT
3757,5583,16/04/2018,495,EFT
3758,5626,17/04/2018,1561.1,BPAY
3759,5686,17/04/2018,330,EFT
3760,5656,17/04/2018,440,EFT
3761,5666,17/04/2018,880,EFT
3762,5586,17/04/2018,1650,EFT
3763,5644,17/04/2018,1842.5,EFT
3764,5636,18/04/2018,1320,Credit card
3765,5702,18/04/2018,1100,EFT
3766,5712,18/04/2018,1650,EFT
3767,5703,18/04/2018,1155,EFT
3768,5477,18/04/2018,1439,EFT
3769,5606,18/04/2018,550,EFT
3770,5623,18/04/2018,1870,EFT
3771,5696,18/04/2018,7524,EFT
3772,5701,19/04/2018,588,Credit card
3773,5647,19/04/2018,220,EFT
3774,5724,19/04/2018,1650,EFT
3775,5658,19/04/2018,2035,EFT
3776,5633,19/04/2018,2365,EFT
3777,5638,17/04/2018,770,EFT
3778,5637,17/04/2018,1925,EFT
3779,5652,17/04/2018,1925,EFT
3780,5640,17/04/2018,1232,EFT
3781,5635,17/04/2018,1925,EFT
3782,5649,17/04/2018,1925,EFT
3783,5653,17/04/2018,962.5,EFT
3784,5654,17/04/2018,2425.5,EFT
3785,5717,20/04/2018,990,Bpay
3786,5505,23/04/2018,1870,BPAY
3787,5581,23/04/2018,660,BPAY
3788,5664,23/04/2018,1943.75,BPAY
3789,5692,23/04/2018,2497,BPAY
3790,5672,23/04/2018,1600.5,BPAY
3791,5648,23/04/2018,5000,EFT
3792,5642,23/04/2018,1320,EFT
3793,5582,24/04/2018,7379,BPAY
3794,5631,24/04/2018,2420,BPAY
3795,5697,24/04/2018,2530,EFT
3796,5646,20/04/2018,770,EFT
3797,5679,24/04/2018,1771,EFT
3798,5680,24/04/2018,2887.5,EFT
3799,5659,24/04/2018,115.5,EFT
3800,5657,24/04/2018,385,EFT
3801,5674,24/04/2018,616,EFT
3802,5676,24/04/2018,423.5,EFT
3803,5673,24/04/2018,924,EFT
3804,5677,24/04/2018,1155,EFT
3805,5678,24/04/2018,423.5,EFT
3806,4034,26/04/2018,500,BPay
3807,5450,26/04/2018,731.5,BPAY
3808,5615,26/04/2018,56853.74,BPAY
3809,5730,26/04/2018,320,EFT
3810,5567,26/04/2018,1304,BPAY
3811,5735,26/04/2018,185,EFT
3812,5594,26/04/2018,440,EFT
3813,5748,26/04/2018,440,BPAY
3814,5616,26/04/2018,616,EFT
3815,5690,27/04/2018,1457.5,BPAY
3816,5715,27/04/2018,330,EFT
3817,5663,27/04/2018,990,EFT
3819,5507,27/04/2018,2300,Credit card
3820,5345,10/04/2018,336,eft
3821,5721,30/04/2018,5000,EFT
3822,5721,30/04/2018,549.8,EFT
3823,5738,30/04/2018,1320,EFT
3824,5681,30/04/2018,1650,EFT
3825,5755,30/04/2018,1659,EFT
3826,5734,30/04/2018,3047,EFT
3827,5709,30/04/2018,10626,EFT
3828,5662,30/04/2018,550,BPAY
3829,5664,30/04/2018,1943.75,BPAY
3830,5742,30/04/2018,880,BPAY
3832,5759,30/04/2018,440,BPAY
3833,3371,01/05/2018,75,credit card
3834,3371,01/05/2018,75,credit card
3835,3371,01/05/2018,75,credit card
3836,5725,02/05/2018,165,credit card
3837,5574,02/05/2018,269.5,Credit card
3838,5754,01/05/2018,6062.4,EFT
3839,5584,02/05/2018,1496,Credit card
3841,5519,13/04/2018,2640,BPAY
3842,4861,13/04/2018,50,BPAY
3843,5569,03/04/2018,550,EFT
3844,5670,13/04/2018,550,BPAY
3845,5602,05/04/2018,962.5,EFT
3846,5596,05/04/2018,1925,EFT
3847,5562,05/04/2018,77,EFT
3848,5597,05/04/2018,1925,EFT
3849,5598,05/04/2018,1925,EFT
3850,5599,05/04/2018,693,EFT
3851,5563,05/04/2018,1925,eft
3852,5561,05/04/2018,192.5,EFT
3853,5564,05/04/2018,1925,EFT
3854,5565,05/04/2018,1925,EFT
3855,5600,05/04/2018,654.5,EFT
3856,5648,02/05/2018,1000,EFT
3857,5509,03/05/2018,2759,Credit card
3858,3371,03/05/2018,75,Credit card
3859,5668,03/05/2018,275,BPAY
3860,5699,01/05/2018,330,Cheque
3861,5647,03/05/2018,572,EFT
3862,5671,03/05/2018,495,EFT
3863,5731,03/05/2018,220,EFT
3864,5611,27/04/2018,1333.4,EFT
3865,5775,04/05/2018,380,EFT
3866,5700,04/05/2018,1650,EFT
3867,5612,04/05/2018,2684,EFT
3868,5753,07/05/2018,1551,Credit card
3869,5747,04/05/2018,990,BPAY
3870,5619,07/05/2018,2750,Cheque
3871,5660,03/05/2018,2612.1,EFT
3872,5778,07/05/2018,1760,bpay
3873,5784,07/05/2018,1414,bpay
3874,5669,08/05/2018,440,BPAY
3875,5689,08/05/2018,550,BPAY
3876,5627,27/04/2018,4840,EFT
3878,5797,07/05/2018,770,EFT
3879,5727,07/05/2018,1100,EFT
3880,5622,08/05/2018,660,EFT
3881,5572,04/05/2018,4590.68,Cheque
3882,4034,09/05/2018,500,BPay
3883,5776,07/05/2018,2365,EFT
3884,5736,07/05/2018,4560,EFT
3885,5772,07/05/2018,4400,EFT
3886,5774,07/05/2018,3167,EFT
3887,5743,08/05/2018,440,EFT
3888,5665,09/05/2018,440,EFT
3889,5720,09/05/2018,1650,EFT
3890,5704,09/05/2018,2200,EFT
3891,5571,09/05/2018,3300,Credit card
3892,5732,09/05/2018,8816.5,EFT
3893,5746,10/05/2018,750,Credit card
3894,5746,10/05/2018,750,Credit card
3895,5746,10/05/2018,7,write off
3896,5729,10/05/2018,990,Credit card
3897,5592,10/05/2018,428.8,EFT
3898,5820,10/05/2018,1650,Credit card
3899,5758,10/05/2018,3850,EFT
3900,5648,10/05/2018,1128,EFT
3901,5739,10/05/2018,1666.1,EFT
3902,5749,11/05/2018,4950,BPay
3903,5798,11/05/2018,2168,EFT
3904,5387,11/05/2018,420,BPAY
3905,5140,11/05/2018,80,BPAY
3906,5634,02/05/2018,440,BPAY
3907,5382,14/05/2018,997.42,BPAY
3908,5698,14/05/2018,4428,BPAY
3909,5752,14/05/2018,880,BPAY
3910,5782,15/05/2018,1304,Credit card
3911,5605,14/05/2018,440,BPAY
3912,5779,14/05/2018,880,BPAY
3913,5757,14/05/2018,2805,BPAY
3914,5733,14/05/2018,504,BPAY
3915,5756,15/05/2018,4060.1,BPAY
3916,5621,16/05/2018,1188,BPAY
3917,5726,16/05/2018,4455,BPAY
3918,5783,16/05/2018,1980,Bpay
3919,5794,16/05/2018,6655,BPAY
3920,5714,15/05/2018,10821.07,BPAY
3921,5768,15/03/2018,1961.55,BPAY
3922,5769,15/05/2018,3300,BPAY
3924,5788,15/05/2018,440,BPAY
3925,5790,17/05/2018,864,Credit card
3926,5834,16/05/2018,440,BPAY
3927,5764,16/05/2018,440,BPAY
3928,5822,16/05/2018,446.8,BPAY
3929,5799,17/05/2018,880,BPAY
3930,5771,17/05/2018,1000,BPAY
3931,5813,17/05/2018,1980,BPAY
3932,5811,17/05/2018,2200,BPAY
3933,5789,17/05/2018,7217.65,BPAY
3934,5723,17/05/2018,1430,BPAY
3935,5793,17/05/2018,1881,BPAY
3936,5683,21/05/2018,2200,BPAY
3937,5685,21/05/2018,3239,BPAY
3938,5693,21/05/2018,1000,BPAY
3939,5802,21/05/2018,1579,BPAY
3940,5841,21/05/2018,11000,BPAY
3941,5864,21/05/2018,570.7,BPAY
3942,3874,23/01/2017,9,write off
3943,5722,22/05/2018,3000,BPay
3944,5821,22/05/2018,891,bpay
3945,5751,18/05/2018,1925,BPAY
3946,5740,21/05/2018,9416,BPAY
3947,5859,21/05/2018,1265,BPAY
3948,5803,21/05/2018,1304,BPAY
3949,5848,21/05/2018,3300,BPAY
3950,5762,21/05/2018,7638,BPAY
3951,5655,21/05/2018,440,BPAY
3952,5863,22/05/2018,660,BPAY
3953,5716,22/05/2018,1650,BPAY
3954,5825,22/05/2018,5500,BPAY
3955,5885,24/05/2018,891,Credit card
3956,5722,24/05/2018,4000,Credit card
3957,5869,24/05/2018,660,Credit card
3958,5808,23/05/2018,3850,BPAY
3959,5620,23/05/2018,1771,BPAY
3960,5694,16/05/2018,2000,write off per AA
3961,5800,23/05/2018,440,BPAY
3962,5826,23/05/2018,10824,BPAY
3963,5887,24/05/2018,385,BPAY
3964,5791,24/05/2018,165,BPAY
3965,5791,24/05/2018,1499,BPAY
3966,5824,24/05/2018,885.5,BPAY
3967,5625,24/05/2018,3080,BPAY
3968,5861,24/05/2018,3309,BPAY
3969,5818,24/05/2018,5176.82,BPAY
3970,5815,25/05/2018,349,BPAY
3971,5904,28/05/2018,550,Credit card
3972,5847,25/05/2018,550,BPAY
3973,5892,28/05/2018,669,Credit card
3974,4861,28/05/2018,137,BPAY
3975,5805,28/05/2018,1304,BPAY
3976,5806,28/05/2018,550,BPAY
3977,5835,28/05/2018,440,BPAY
3978,5881,28/05/2018,5979,BPAY
3979,5842,29/05/2018,1606,bpay
3980,5855,29/05/2018,1304,bpay
3981,5913,29/05/2018,8910,bpay
3982,5867,30/05/2018,2112,BPAY
3983,5915,30/05/2018,385,BPAY
3984,5592,28/05/2018,350,BPAY
3985,5823,28/05/2018,550,BPAY
3986,5641,28/05/2018,625,BPAY
3989,5641,28/05/2018,3775,BPAY
3990,5770,28/05/2018,1202.66,BPAY
3991,5906,28/05/2018,10010,BPAY
3992,4401,28/05/2018,6477.05,BPAY
3993,5801,28/05/2018,7902,BPAY
3994,5832,29/05/2018,990,BPAY
3995,5573,30/05/2018,550,BPAY
3996,5705,29/05/2018,2002,BPAY
3997,5707,29/05/2018,77,BPAY
3998,5706,29/05/2018,731.5,BPAY
3999,5675,29/05/2018,847,BPAY
4000,5785,29/05/2018,1771,BPAY
4001,5787,29/05/2018,385,BPAY
4002,5828,29/05/2018,885.5,BPAY
4003,5868,31/05/2018,770,BPAY
4004,3371,31/05/2018,210,Credit card
4005,5850,31/05/2018,1617,BPAY
4006,5846,31/05/2018,77,BPAY
4007,5845,31/05/2018,500.5,BPAY
4008,5870,31/05/2018,731.5,BPAY
4009,5844,01/06/2018,440,BPAY
4010,5770,04/06/2018,1202.66,Cheque
4011,5880,01/06/2018,1342,BPAY
4012,5807,01/06/2018,2811.9,BPAY
4013,5708,08/05/2018,7359,Cheque
4014,5872,01/06/2018,3784,Cheque
4015,5737,10/05/2018,2019,EFT
4016,5916,04/05/2018,1292.5,EFT
4017,5767,15/05/2018,8470,EFT
4018,5852,31/05/2018,1650,BPAY
4019,5852,31/05/2018,1650,EFT
4020,4861,04/06/2018,200,BPAY
4021,5817,04/06/2018,4806.03,BPAY
4023,5922,04/06/2018,3717.97,BPAY
4024,5922,04/06/2018,0.03,BPAY
4025,5833,04/06/2018,2169,BPAY
4026,5866,04/06/2018,440,bpay
4027,5891,04/06/2018,2073.5,BPAY
4028,5883,04/06/2018,495,BPAY
4029,5851,04/06/2018,880,BPAY
4030,5862,04/06/2018,1485,BPAY
4031,5871,04/06/2018,2750,BPAY
4032,5140,05/06/2018,300,BPAY
4033,5903,05/06/2018,726,BPAY
4034,5910,05/06/2018,1760,BPAY
4035,5895,06/06/2018,1320,BPay
4036,5839,05/06/2018,3355,Cheque
4037,5916,06/06/2018,1302.5,Cheque
4038,5933,06/06/2018,440,BPAY
4039,5889,06/06/2018,5052.8,BPAY
4040,5876,06/06/2018,13008.12,BPAY
4041,5899,06/06/2018,15000,BPAY
4042,5907,07/06/2018,864,Credit card
4043,5588,07/06/2018,770,BPAY
4044,5827,07/06/2018,578,BPAY
4045,5641,08/06/2018,1531.75,write off per AA
4046,5888,08/06/2018,1304,Credit card
4047,5520,08/06/2018,1870,BPAY
4048,5840,08/06/2018,385,BPAY
4049,5928,08/06/2018,11214.94,BPAY
4050,5140,12/06/2018,280,write off
4051,5046,07/06/2018,8972,EFT
4052,5728,07/06/2018,598,EFT
4053,5328,07/06/2018,2695,EFT
4054,5901,08/06/2018,4840,EFT
4055,5739,08/06/2018,1666.1,EFT
4057,5912,04/06/2018,8699.08,EFT
4060,5378,13/06/2018,180,Credit card
4061,5585,13/06/2018,990,Credit card
4062,5905,12/06/2018,660,BPAY
4063,5900,12/06/2018,1166,BPAY
4064,5914,12/06/2018,330,BPAY
4065,5941,13/06/2018,2200,BPAY
4066,5796,13/06/2018,3960,BPAY
4067,5930,13/06/2018,550,Cheque
4068,5507,15/06/2018,2000,Credit card
4069,5929,15/06/2018,342.69,BPAY
4070,5952,18/06/2018,275,Credit card
4071,5902,18/06/2018,110,Credit card
4072,5919,15/06/2018,5500,BPAY
4073,5921,15/06/2018,11000,BPAY
4074,5949,18/06/2018,825,BPAY
4075,5954,18/06/2018,3520,BPAY
4076,5890,19/06/2018,400,Credit card
4077,4949,19/06/2018,440,Credit card
4078,5967,18/06/2018,660,BPAY
4079,5939,18/06/2018,1469,BPAY
4080,5795,19/06/2018,3300,BPAY
4081,5944,19/06/2018,4400,BPAY
4082,5810,20/06/2018,786.5,BPAY
4083,5744,20/06/2018,1540,BPAY
4084,5956,21/06/2018,3850,Credit card
4085,5987,21/06/2018,897,Credit card
4086,5977,20/06/2018,20036.5,BPAY
4087,5946,20/06/2018,550,BPAY
4088,5829,21/06/2018,4879,BPAY
4089,5976,21/06/2018,880,BPAY
4090,5920,22/06/2018,11235.29,Credit card
4091,5925,22/06/2018,880,Credit card
4092,5511,22/06/2018,1760,BPAY
4093,5512,22/06/2018,986,BPAY
4094,5094,22/06/2018,3000,BPAY
4095,5830,22/06/2018,2200,EFT
4096,5959,22/06/2018,1155,EFT
4097,5728,22/06/2018,5518,EFT
4098,5934,26/06/2018,2648.14,EFT
4099,5938,25/06/2018,385,EFT
4100,5999,25/06/2018,660,eft
4101,5896,25/06/2018,990,EFT
4102,5998,25/06/2018,1980,EFT
4103,5971,25/06/2018,3947,EFT
4104,5886,25/06/2018,4345,EFT
4105,5995,26/06/2018,402.95,EFT
4106,5917,26/06/2018,440,EFT
4107,5830,26/06/2018,1223,EFT
4108,5926,26/06/2018,2376,EFT
4109,5932,27/06/2018,4400,BPAY
4110,5978,27/06/2018,484,Cheque
4111,5961,27/06/2018,2162.5,EFT
4112,5936,27/06/2018,3597,EFT
4113,5924,28/06/2018,1309,BPAY
4114,5945,28/06/2018,462,EFT
4115,5947,28/06/2018,1947,EFT
4116,5948,28/06/2018,962.5,EFT
4117,5854,28/06/2018,95.5,EFT
4118,5865,29/06/2018,990,Cheque
4119,5912,29/06/2018,92.67,WRITE OFF
4120,5830,29/06/2018,9,WRITE OFF
4121,5382,04/06/2018,1565.58,BPAY
4122,5481,04/06/2018,4027.98,BPAY
4123,5589,04/06/2018,3406.44,BPAY
4124,5589,29/06/2018,450,BPAY
4125,5766,29/06/2018,1760,BPAY
4126,5953,29/06/2018,9570,BPAY
4127,5960,29/06/2018,2000,EFT
4128,5884,29/06/2018,2200,EFT
4129,5951,29/06/2018,2002.9,EFT
4130,5955,29/06/2018,901.1,EFT
4131,5979,29/06/2018,220,EFT
4132,5770,03/07/2018,1202.66,Cheque
4133,3371,27/06/2018,123,Credit card
4134,3371,04/07/2018,97,Credit card
4135,5970,02/07/2018,440,BPAY
4136,5573,02/07/2018,550,BPAY
4137,5969,02/07/2018,1782,BPAY
4138,5879,02/07/2018,2420,BPAY
4139,5984,02/07/2018,3844.5,BPAY
4140,5923,03/07/2018,200,BPAY
4141,5962,03/07/2018,440,BPAY
4142,4546,31/05/2018,311581.15,Trust Account
4143,4719,31/05/2018,7995.63,Trust Account
4144,5559,31/05/2018,7524,Trust Account
4145,5908,30/05/2018,2046,Trust Account
4147,5931,13/06/2018,2460.7,Bpay
4148,5935,02/07/2018,4959,EFT
4149,6004,04/07/2018,660,BPAY
4150,5483,02/07/2018,1045,EFT
4151,5484,02/07/2018,1848,EFT
4152,5485,02/07/2018,1991,EFT
4153,5487,02/07/2018,880,EFT
4154,5963,04/07/2018,5179,EFT
4155,5982,04/07/2018,2209,EFT
4157,6003,06/07/2018,1562,BPAY
4158,6010,06/07/2018,1980,BPAY
4159,5923,05/07/2018,250,BPAY
4160,6002,06/07/2018,660,BPAY
4161,6008,06/07/2018,330,BPAY
4162,6039,06/07/2018,4637.9,BPAY
4163,6020,06/07/2018,3896,BPAY
4164,5843,06/07/2018,568,EFT
4165,5993,06/07/2018,2771.6,Cheque
4166,5997,09/07/2018,160,BPAY
4167,6006,09/07/2018,990,BPAY
4168,6038,09/07/2018,3885.79,BPAY
4169,6046,09/07/2018,1100,BPAY
4170,6031,09/07/2018,979,EFT
4173,5791,10/07/2018,1500,BPAY
4174,5992,10/07/2018,3859,BPay
4175,5988,11/07/2018,440,BPAY
4177,6011,11/07/2018,165,BPAY
4178,5989,10/07/2018,440,BPAY
4179,5739,10/07/2018,1666.1,BPAY
4180,5741,11/07/2018,1650,BPAY
4181,6017,11/07/2018,3465,BPAY
4182,6050,11/07/2018,27035.36,BPAY
4183,6057,09/07/2018,445.5,BPAY
4184,6007,12/07/2018,605,BPAY
4186,5893,13/07/2018,880,Credit card
4187,5589,12/07/2018,2000,BPAY
4188,6048,12/07/2018,1650,BPAY
4189,5831,13/07/2018,1980,Credit card
4190,5791,13/07/2018,1500,BPAY
4191,5960,13/07/2018,1503,EFT
4192,1799,29/01/2015,1282,BPAY
4193,6037,16/07/2018,1320,BPAY
4194,6061,16/07/2018,7436,BPAY
4195,6028,17/07/2018,440,Credit card
4196,6021,17/07/2018,4378,Credit card
4197,6013,17/07/2018,880,BPAY
4198,6015,17/07/2018,577,BPAY
4199,6051,16/07/2018,664.18,Credit card
4200,5985,16/07/2018,1304,BPAY
4201,6041,16/07/2018,8519.85,BPAY
4202,6033,16/07/2018,13073.5,BPAY
4203,6032,16/07/2018,15131.6,BPAY
4204,6072,17/07/2018,715,BPAY
4205,6047,17/07/2018,1320,BPAY
4206,6026,17/07/2018,1463,BPAY
4207,5918,18/07/2018,440,BPAY
4208,3371,17/07/2018,9,Credit card
4209,5366,17/07/2018,88,Credit card
